Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,West Bank and Gaza,PSE,4820,7520,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,"Yemen, Rep.",YEM,5937,6340,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Zimbabwe,ZWE,17380,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Arab World,ARB,383795,431725,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Caribbean small states,CSS,6010,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Central Europe and the Baltics,CEB,..,2059890,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Early-demographic dividend,EAR,3314871,4736993,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,East Asia & Pacific,EAS,3191509,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,East Asia & Pacific (excluding high income),EAP,1006571,1677611,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,East Asia & Pacific (IDA & IBRD countries),TEA,1006560,1677594,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Euro area,EMU,6438551,6498713,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Europe & Central Asia,ECS,..,11096295,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Europe & Central Asia (excluding high income),ECA,..,2540928,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Europe & Central Asia (IDA & IBRD countries),TEC,..,3847628,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,European Union,EUU,8191763,8500718,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Fragile and conflict affected situations,FCS,198053,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Heavily indebted poor countries (HIPC),HPC,47712,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,High income,HIC,15758058,16132851,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,IBRD only,IBD,6151155,9586177,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,IDA & IBRD total,IBT,6605139,10239895,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,IDA blend,IDB,320003,405036,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,IDA only,IDX,133981,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,IDA total,IDA,453984,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Late-demographic dividend,LTE,3381292,5298514,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Latin America & Caribbean,LCN,1535917,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Latin America & Caribbean (excluding high income),LAC,1459753,1452197,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Latin America & the Caribbean (IDA & IBRD countries),TLA,1456170,1471640,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Least developed countries: UN classification,LDC,57437,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Low & middle income,LMY,5428553,8918989,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Low income,LIC,40993,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Lower middle income,LMC,1606366,3408205,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Middle East & North Africa,MEA,615496,670961,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Middle East & North Africa (excluding high income),MNA,580643,645743,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Middle East & North Africa (IDA & IBRD countries),TMN,575823,638223,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Middle income,MIC,5387560,8868320,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,North America,NAC,5176746,5232625,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,OECD members,OED,16683223,17183259,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Other small states,OSS,38657,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Post-demographic dividend,PST,14394481,14893496,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Pre-demographic dividend,PRE,95357,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Small states,SST,51582,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,South Asia,SAS,1261148,2445122,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,South Asia (IDA & IBRD),TSA,1261148,2445122,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Sub-Saharan Africa,SSF,233231,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Sub-Saharan Africa (excluding high income),SSA,233231,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Sub-Saharan Africa (IDA & IBRD countries),TSS,233231,..,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,Upper middle income,UMC,3781194,5460115,..,..,..,..,..,..,..,..,..,..
"Agricultural machinery, tractors",AG.AGR.TRAC.NO,World,WLD,21186611,25054140,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Afghanistan,AFG,..,..,151.977290524667,258.973982066735,275.819331226086,269.374411549325,1346.58413402316,672.172807984681,653.142341842397,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Algeria,DZA,..,..,283.9566755084,869.004975124378,457.433489827856,377.911264765197,390.526441405202,342.399094076655,28.5512326429292,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Argentina,ARG,..,..,305.880309793373,153.278635922547,343.588393790997,303.389553985328,253.005789829734,190.614129493743,212.716252129263,185.581448684571,256.637644044429,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Australia,AUS,..,..,215.555870006132,152.631029991776,282.420485082537,242.33090269047,267.738443666187,218.897558936169,276.775026857263,243.439418295521,222.056363350274,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Bahrain,BHR,..,..,0.786686838124054,0.42846695918096,0.951821386603995,0.607986066314024,0.861590735732612,0.812057633973711,0.660944743766445,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Bangladesh,BGD,..,..,207.780972155673,238.081662354463,306.317985452129,415.417160264004,407.839934667211,384.24735621339,469.365656919907,476.949740034662,392.375929871128,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Belarus,BLR,..,..,21.9454537502411,46.666287387676,24.2374590982759,26.670163005141,25.9106364747008,26.9958445201195,16.5389601470971,14.6844496609647,11.5779230730009,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Belgium,BEL,..,..,19.7300639658849,16.0696389866455,16.6121793728372,16.2296366560812,16.2074113734414,17.8107865236993,14.7265284908395,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Bosnia and Herzegovina,BIH,..,..,..,163.6064093884,258.08241636977,122.623248787282,190.928913763204,209.153474332565,178.446120880745,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Brazil,BRA,..,..,309.008997833499,269.266612576327,324.868648278904,386.814273991527,365.295520487715,434.529905350507,484.618169217776,449.600954424315,534.957027909973,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Bulgaria,BGR,..,..,75.2591209932369,129.965639810427,81.8653563069885,85.6023781627031,81.1224489795918,99.9189473684211,94.822,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Canada,CAN,..,..,27.5979716850984,26.1016681410337,21.5481728061227,26.3983062644147,30.085238292109,26.7096834690062,26.8909866396442,26.7915463450161,25.3557742403846,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Chile,CHL,..,..,102.020013441864,83.7330906365884,47.9190909090909,57.4073451327434,36.9028813559322,39.5639130434783,38.48575,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,China,CHN,..,..,98.6804672399004,97.0922341108246,96.2403530027076,93.6784167287125,94.4800092048952,83.8022336910589,85.0245889227959,85.4046250829556,84.8629317239463,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Colombia,COL,..,..,285.190699401903,226.962666207248,267.343776318006,271.654252666463,288.183017319922,454.921542020842,542.669996762142,537.943321742663,525.450582265701,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Croatia,HRV,..,..,90.1637887816425,39.7101256085335,63.1723992106005,60.0468517194753,41.6479202928996,35.5078726368861,38.8109507623194,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Cuba,CUB,..,..,598.155513078612,521.782736897156,571.586620582181,489.563597981298,487.882639656243,518.00255631943,646.100056352375,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Czech Republic,CZE,..,..,79.712893982808,117.355902524442,142.017980804277,182.7319291637,152.653566748226,252.721390668803,333.240595933822,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,"Egypt, Arab Rep.",EGY,..,..,62.7991354706798,48.5228151067895,55.0437202918075,55.2772761855626,56.5967617385233,41.1215953219746,50.6469321795067,48.9561212356143,48.9561212356143,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Estonia,EST,..,..,65.391825613079,423.119378577269,6118.03051317614,17328.7356321839,19054.5454545455,14395.3424657534,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Finland,FIN,..,..,86.5199615199615,75.8195701920207,90.8587536494513,61.0223221075044,62.1023632067522,63.0314926131684,65.906776745786,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,France,FRA,..,..,163.271671163233,173.015458771631,198.160633147301,166.648380796997,182.477555383666,235.446435172083,233.254771484271,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Georgia,GEO,..,..,12.8668205277585,14.4449805158657,11.6419229262356,24.1661551053816,28.6855533519298,36.0886588703658,33.5128763556634,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Germany,DEU,..,..,55.6782980077184,68.2814892772292,66.0732860083877,59.5773713159245,57.1655384304549,59.7358430583033,86.1048201877102,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Greece,GRC,..,..,475.893024710666,365.889531442102,179.773373048315,126.984730327172,148.09606000554,123.707443811958,113.272384137206,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Hungary,HUN,..,..,208.757127319469,154.952282917808,158.727084172545,134.901029191124,175.750535666996,219.766565927414,193.280561837876,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,India,IND,..,..,188.965017924367,181.231008642721,171.491764074282,171.196237140606,159.54027888951,149.517841984085,154.546113601489,149.441673137188,144.728520036811,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Indonesia,IDN,..,..,118.397405023076,103.47849512721,105.940235345092,113.830428965059,118.167165860161,121.35858874139,127.552036100747,120.266815276449,130.236075453968,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,"Iran, Islamic Rep.",IRN,..,..,148.387645723748,124.139961520658,110.704103059133,86.9205461987398,293.795055490391,110.250724605814,100.022402645897,76.8121716065435,47.3176225944348,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Iraq,IRQ,..,..,132.773697096887,187.358731057924,141.987577639752,130.527950310559,169.934050007963,142.234721024757,123.444678147939,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Israel,ISR,..,..,2.96272601794827,2.53963284403074,2.49431267897002,3.14705902258438,3.65172170682006,3.261742078709,2.70052503784646,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Italy,ITA,..,..,222.458534003048,113.106930353836,71.2432290756596,141.304865105183,105.294044486734,99.0544019066813,88.4159079959464,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Japan,JPN,..,..,135.680730447225,119.552835012503,122.795800747407,132.481346938679,125.998357482818,126.510919620174,136.139767011237,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Jordan,JOR,..,..,2.9932715470695,7.17882785408386,1.95744455991404,11.1359938008524,18.511943223889,14.8362098906737,2.19769051816886,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Kazakhstan,KAZ,..,..,16.8367597138296,33.9759036144578,101.277006971768,106.594800253646,205.04965840081,119.269289657401,164.762376237624,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,"Korea, Rep.",KOR,..,..,70.890393372785,68.1591115376852,60.6089219998205,63.9474454128299,105.332815442358,73.1739353570205,74.1371835608019,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,Kuwait,KWT,..,..,3.22245322245322,0.177704063499585,1.99143951340392,2.34736599953991,1.67998260869565,0.598344414311959,1.07848539278356,..,..,..
